question,generated_answer,ground_truth_answer,num_retrieved,recall@1,precision@1,recall@3,precision@3,recall@5,precision@5,recall@10,precision@10,mrr,rouge_l,exact_match,semantic_similarity,citation_precision,citation_recall,citation_f1,has_refusal,question_type,doc_name,answerable
"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?","Based on the provided excerpts, there is no information regarding major acquisitions made by Best Buy in fiscal years 2023, 2022, or 2021. The only acquisition mentioned is GreatCall, Inc., which was acquired on October 1, 2018 [BESTBUY_2019_10K_c91].

Not enough information in the provided context.","Best Buy closed two acquisitions, both these companies were already partially owned by Best Buy, but Best Buy acquired all outstanding shares of these two companies during FY 2022: (1) Current Health Ltd and (2) Two Peaks, LLC d/b/a Yardbird Furniture",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318681318681318,0.0,0.7545148134231567,1.0,0.6,0.7499999999999999,True,domain-relevant,BESTBUY_2023_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Best Buy in FY2023?",Not enough information in the provided context.,Best Buy generated the most cash flow from operating activities in FY 2023 ($1.8 bn),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0743267834186554,0.0,0.0,0.0,True,domain-relevant,BESTBUY_2023_10K,True
Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,Not enough information in the provided context.,"Yes, there was a decline of ~42% between FY2023 and Q2 of FY 2024.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369591057300567,0.0,0.2,0.0,True,novel-generated,BESTBUY_2024Q2_10Q,True
Was there any change in the number of Best Buy stores between Q2 of FY2024 and FY2023?,"Yes. Best Buy opened 5 stores and closed 2 stores in the second quarter of fiscal 2024, while it opened 7 stores and closed 2 stores in the same period of fiscal 2023 [BESTBUY_2024Q2_10Q_c26].","Yes, there is decline in number stores by 1.32% from 982 stores in Q2 FY 2023 to 969 by the end of Q2 FY2024.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.3333333333333333,0.2258064516129032,0.0,0.5134665966033936,1.0,0.4,0.5714285714285715,False,novel-generated,BESTBUY_2024Q2_10Q,True
Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during Q2 of FY2024?,Computing and Mobile Phones. [BESTBUY_2024Q2_10Q_c26],"The entertainment segment experienced the highest growth of 9% during Q2 FY2024, primarily from gaming division.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.0,0.0,0.2744388580322265,1.0,0.0,0.0,False,novel-generated,BESTBUY_2024Q2_10Q,True
"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",Not enough information in the provided context.,1.73,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112798102200031,0.0,0.0,0.0,True,metrics-generated,BLOCK_2016_10K,True
What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,Not enough information in the provided context.,101.5%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669569015502929,0.0,0.0,0.0,True,metrics-generated,BLOCK_2020_10K,True
"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",Block generated $173.1 million in cash flow from operating activities in FY2020 [BLOCK_2021_10K_c149].,$382.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284122109413147,1.0,0.6,0.7499999999999999,False,metrics-generated,BLOCK_2020_10K,True
"We need to calculate a financial metric by using information only provided within the balance sheet. Please answer the following question: what is Boeing's year end FY2018 net property, plant, and equipment (in USD millions)?","$12,502 million [BOEING_2020_10K_c96].",$12645.00,5,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.3691514432430267,1.0,0.0,0.0,False,metrics-generated,BOEING_2018_10K,True
Are there any product categories / service categories that represent more than 20% of Boeing's revenue for FY2022?,"Yes. In FY2022, the BCA segment represented 39% of total company revenues [BOEING_2022_10K_c43].","Yes. Boeing has product and service categories that represent more than 20% of Boeing's revenue for FY2022. These categories are Commercial Airplanes which comprises 39% of total revenue, Defence which comprises 35% of total revenue and Services which comprises 26% of total revenue.",5,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,0.5,0.1999999999999999,0.0,0.7198011875152588,1.0,0.2,0.3333333333333333,False,domain-relevant,BOEING_2022_10K,True
Has Boeing reported any materially important ongoing legal battles from FY2022?,"Boeing reported ongoing investigations by the U.S. Department of Justice and the Securities and Exchange Commission regarding the 737 MAX airplane evaluation, as well as a Deferred Prosecution Agreement with the U.S. Department of Justice expensed in the fourth quarter of 2020 [BOEING_2021_10K_c16]. The excerpts do not contain specific information about legal battles occurring specifically within FY2022 (the fiscal year ending December 31, 2022).",Yes. Multiple lawsuits have been filed against Boeing resulting from a 2018 Lion Air crash and a 2019 Ethiopian Airlines crash.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.0666666666666666,0.0,0.6622527837753296,1.0,0.8,0.888888888888889,False,domain-relevant,BOEING_2022_10K,True
"Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful metric for a company like this, then state that and explain why.","Boeing does not have an improving gross margin profile as of FY2022; in fact, its operating margins worsened significantly.

As of the year ended December 31, 2022, Boeing's operating margins were (9.2)%, a decrease from (33.2)% in 2021 and (85.7)% in 2020 [BOEING_2022_10K_c43].

Gross margin is not explicitly reported as a standalone metric for the consolidated company in the provided excerpts; only ""Operating margins"" are listed in the Results of Operations table [BOEING_2022_10K_c43]. Additionally, Boeing's financial statements include significant non-recurring items such as reach-forward losses on programs like the 787X and KC-46A Tanker, abnormal production costs related to the 737 MAX, and asset impairments, which can distort gross margin calculations by affecting cost of products or services without reflecting core operational efficiency [BOEING_2020_10K_c188].","Yes. Boeing has an improving gross margin profile as of FY2022. Gross profit improved from $3,017 million in FY2021 to $3,502 million in FY2022. Gross margin % improved from 4.8% in FY2021 to 5.3% in FY2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.1787709497206703,0.0,0.7846265435218811,1.0,0.2,0.3333333333333333,False,domain-relevant,BOEING_2022_10K,True
Who are the primary customers of Boeing as of FY2022?,Not enough information in the provided context.,Boeing's primary customers as of FY2022 are a limited number of commercial airlines and the US government. The US government accounted for 40% of Boeing's total revenues in FY2022.,5,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.4,1.0,0.4,0.2888888888888889,0.0526315789473684,0.0,0.1048536822199821,0.0,0.0,0.0,True,domain-relevant,BOEING_2022_10K,True
Is Boeing's business subject to cyclicality?,"Yes, Boeing's commercial aircraft business is subject to cyclicality. [BOEING_2020_10K_c17]","Yes, Boeing's business is subject to cyclicality due to its exposure to the airline industry which is a cyclical industry.",5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.4571428571428571,0.0,0.940690815448761,1.0,0.2,0.3333333333333333,False,novel-generated,BOEING_2022_10K,True
What production rate changes is Boeing forecasting for FY2023?,"Boeing forecasts increasing 737 production rates to previously planned levels over the next few years, gradually increasing 787 production to 5 per month in 2023, and resuming 777X production in 2023. [BOEING_2019_10K_c70] [BOEING_2022_10K_c51] [BOEING_2022_10K_c13]","Boeing forecasts an increase in the production rates for the 737, 777X and 787 aircrafts in 2023.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.3,0.0,0.9052767753601074,1.0,0.6,0.7499999999999999,False,novel-generated,BOEING_2022_10K,True
How does Boeing's effective tax rate in FY2022 compare to FY2021?,Boeing's effective income tax rate was 14.8% in FY2022 compared to 17.5% in FY2021 [BOEING_2022_10K_c34].,"Effective tax rate in FY2022 was 0.62%, compared to  -14.76% in FY2021.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.3333333333333333,0.5142857142857143,0.0,0.7360175251960754,1.0,0.2,0.3333333333333333,False,novel-generated,BOEING_2022_10K,True
What is the FY2017 return on assets (ROA) for Coca Cola? ROA is defined as: FY2017 net income / (average total assets between FY2016 and FY2017). Round your answer to two decimal places. Give a response to the question by relying on the details shown in the balance sheet and the P&L statement.,"FY2017 ROA is 1.43%.

Calculation:
- FY2017 Net Income (from [COCACOLA_2018_10K_c290] and [COCACOLA_2017_10K_c286]): $1,248 million.
- FY2016 Total Assets (from [COCACOLA_2016_10K_c280]): $44,294 million.
- FY2017 Total Assets (from [COCACOLA_2019_10K_c66]): $89,996 million.
- Average Total Assets = ($44,294 + $89,996) / 2 = $67,145 million.
- ROA = $1,248 / $67,145 ≈ 0.018586... → 1.43%.

Answer: 1.43%",0.01,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.2411137223243713,1.0,0.8,0.888888888888889,False,metrics-generated,COCACOLA_2017_10K,True
What is Coca Cola's FY2021 COGS % margin? Calculate what was asked by utilizing the line items clearly shown in the income statement.,Not enough information in the provided context.,39.7%,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.0,0.0,0.1347803026437759,0.0,0.0,0.0,True,metrics-generated,COCACOLA_2021_10K,True
What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income attributable to shareholders)? Round answer to two decimal places. Answer the question asked by assuming you only have access to information clearly displayed in the cash flow statement and the income statement.,Not enough information in the provided context.,0.8,5,0.0,0.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.25,0.0,0.0,0.1270108520984649,0.0,0.0,0.0,True,metrics-generated,COCACOLA_2022_10K,True
"Based on the information provided primarily in the balance sheet and the statement of income, what is FY2020 days payable outstanding (DPO) for Corning? DPO is defined as: 365 * (average accounts payable between FY2019 and FY2020) / (FY2020 COGS + change in inventory between FY2019 and FY2020). Round your answer to two decimal places.",Not enough information in the provided context.,63.86,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837640389800071,0.0,0.0,0.0,True,metrics-generated,CORNING_2020_10K,True
"Taking into account the information outlined in the income statement, what is the FY2019 - FY2021 3 year average unadjusted operating income % margin for Corning? Answer in units of percents and round to one decimal place.",Not enough information in the provided context.,10.3%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479310691356659,0.0,0.0,0.0,True,metrics-generated,CORNING_2021_10K,True
How much has the effective tax rate of Corning changed between FY2021 and FY2022?,"The effective tax rate for FY2021 was 20.5% and for FY2022 it was 23%, representing an increase of 2.5 percentage points [CORNING_2021_10K_c137][CORNING_2022_10K_c43].",The effective tax rate of Corning has changed from 20% in FY2021 to 23% in FY 2022.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.2916666666666666,0.0,0.8342704772949219,1.0,0.6,0.7499999999999999,False,domain-relevant,CORNING_2022_10K,True
"Does Corning have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.",Not enough information in the provided context.,Yes. Corning had a positive working capital amount of $831 million by FY 2022 close. This answer considers only operating current assets and current liabilities that were clearly shown in the balance sheet.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1530863046646118,0.0,0.0,0.0,True,domain-relevant,CORNING_2022_10K,True
"Using only the information within the balance sheet, how much total assets did Costco have at the end of FY2021? Answer in USD millions.","$59,268 million [COSTCO_2021_10K_c51]",$59268.00,5,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,0.0,0.0,0.6021132469177246,1.0,0.0,0.0,False,metrics-generated,COSTCO_2021_10K,True
What is the FY2018 fixed asset turnover ratio for CVS Health? Fixed asset turnover ratio is defined as: FY2018 revenue / (average PP&E between FY2017 and FY2018). Round your answer to two decimal places. Calculate what was asked by utilizing the line items clearly shown in the P&L statement and the balance sheet.,Not enough information in the provided context.,17.98,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587631851434707,0.0,0.0,0.0,True,metrics-generated,CVSHEALTH_2018_10K,True
Is CVS Health a capital-intensive business based on FY2022 data?,Not enough information in the provided context.,"Yes, CVS Health requires an extensive asset base to operate, which is evident from its ROA of only 1.82% in 2022 and 3.39% in 2021, though it should be noted that a significant portion of this asset base is goodwill, and CVS's fixed assets/total assets ratio is on the lower side of 5.6%.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615384615384615,0.0,0.109110839664936,0.0,0.0,0.0,True,domain-relevant,CVSHEALTH_2022_10K,True
"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?","Yes, CVS Health reported several ongoing legal battles in 2022 and 2021. In January 2022, the Department of Justice (DOJ) served a Civil Investigative Demand (CID) regarding prescription opioids and controlled substances, and the company was providing documents in response [CVSHEALTH_2022_10K_c317]. Additionally, in July 2022, the Delaware Attorney General's Office moved for partial intervention in a qui tam case alleging overpayments related to escheating under the Delaware False Claims Act [CVSHEALTH_2022_10K_c317]. In 2021, CVS Health was involved in multiple litigation matters including a class action regarding insulin pricing (Barnett et al. v. Novo Nordisk Inc., et al.) and continued defense of opioid-related litigation where the company could not reasonably estimate ultimate losses [CVSHEALTH_2022_10K_c317].","Yes, CVS Health has been involved in multiple ongoing legal battles. Some notable legal dispute areas for CVS are: (1) usual and customary pricing litigation: where it's claimed that CVSâs retail pharmacies overcharged for prescription drugs; (2) PBM litigation and investigations: where it's claimed that that rebate agreements between the drug manufacturers and PBMs caused inflated prices for certain drug products; and (3) controlled substances litigation: legal matters around opioids for which CVS has agreed to pay up to $4.3 billion to claimants in remediation and $625 million to attorneys and fees",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.7984442710876465,1.0,0.4,0.5714285714285715,False,domain-relevant,CVSHEALTH_2022_10K,True
Has CVS Health paid dividends to common shareholders in Q2 of FY2022?,"Yes, CVS Health paid a quarterly cash dividend of $0.50 per share in 2021 and $0.55 per share in 2022 [CVSHEALTH_2022_10K_c304].","Yes, CVS paid a $ 0.55 dividend per share every quarter in FY2022",5,0.0,0.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,0.5,0.4615384615384615,0.0,0.8119659423828125,1.0,0.4,0.5714285714285715,False,domain-relevant,CVSHEALTH_2022_10K,True
Does Foot Locker's new CEO have previous CEO experience in a similar company to Footlocker?,Not enough information in the provided context.,Yes. She was previous CEO of Ulta Beauty which means she had to manage a large retail company that has brick and mortar + online business. So yes she was a CEO in a similar company to Foot Locker before this.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.1469595581293106,0.0,0.0,0.0,True,novel-generated,FOOTLOCKER_2022_8K_dated_2022-08-19,False
Were there any board member nominees who had substantially more votes against joining than the other nominees?,Not enough information in the provided context.,"Yes, his name is Richard A. Johnson",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970174372196197,0.0,0.0,0.0,True,novel-generated,FOOTLOCKER_2022_8K_dated-2022-05-20,False
What is the FY2019 cash conversion cycle (CCC) for General Mills? CCC is defined as: DIO + DSO - DPO. DIO is defined as: 365 * (average inventory between FY2018 and FY2019) / (FY2019 COGS). DSO is defined as: 365 * (average accounts receivable between FY2018 and FY2019) / (FY2019 Revenue). DPO is defined as: 365 * (average accounts payable between FY2018 and FY2019) / (FY2019 COGS + change in inventory between FY2018 and FY2019). Round your answer to two decimal places. Address the question by using the line items and information shown within the income statement and the balance sheet.,Not enough information in the provided context.,-3.7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0214317925274372,0.0,0.0,0.0,True,metrics-generated,GENERALMILLS_2019_10K,True
"By drawing conclusions from the information stated only in the statement of financial position, what is General Mills's FY2020 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",Not enough information in the provided context.,0.68,5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.25,0.0,0.0,0.0894784852862358,0.0,0.0,0.0,True,metrics-generated,GENERALMILLS_2020_10K,True
"According to the information provided in the statement of cash flows, what is the FY2020 free cash flow (FCF) for General Mills? FCF here is defined as: (cash from operations - capex). Answer in USD millions.","$3,215.4 million [GENERALMILLS_2020_10K_c30]",$3215.00,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.0,0.0,0.4212672114372253,1.0,0.0,0.0,False,metrics-generated,GENERALMILLS_2020_10K,True
We want to calculate a financial metric. Please help us compute it by basing your answers off of the cash flow statement and the income statement. Here's the question: what is the FY2022 retention ratio (using total cash dividends paid and net income attributable to shareholders) for General Mills? Round answer to two decimal places.,Not enough information in the provided context.,0.54,5,0.0,0.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.25,0.0,0.0,0.1639535427093505,0.0,0.0,0.0,True,metrics-generated,GENERALMILLS_2022_10K,True
Are JnJ's FY2022 financials that of a high growth company?,Not enough information in the provided context.,"No, JnJ's FY2022 financials are not of a high growth company as sales grew by 1.3% in FY2022.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,0.1403873711824417,0.0,0.0,0.0,True,domain-relevant,JOHNSON_JOHNSON_2022_10K,False
"What drove gross margin change as of FY2022 for JnJ? If gross margin is not a useful metric for a company like this, then please state that and explain why.","Not enough information in the provided context. The excerpts contain financial data for Apple Inc., JPMorgan Chase, Corning Incorporated, and Costco Wholesale Corporation, but none of them include financial filings or statements for Johnson & Johnson (JnJ).","For FY22, JnJ had changes in gross margin due to: One-time COVID-19 vaccine manufacturing exit related costs, Currency impacts in the Pharmaceutical segment, Commodity inflation in the MedTech and Consumer Health segments, partially offset by Supply chain benefits in the Consumer Health segment.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987654320987654,0.0,0.4153043031692505,0.0,0.0,0.0,True,domain-relevant,JOHNSON_JOHNSON_2022_10K,False
Roughly how many times has JnJ sold its inventory in FY2022? Calculate inventory turnover ratio for FY2022; if conventional inventory management is not meaningful for the company then state that and explain why.,Not enough information in the provided context.,JnJ sold its inventory 2.7 times in FY2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1303315460681915,0.0,0.0,0.0,True,domain-relevant,JOHNSON_JOHNSON_2022_10K,False
Is growth in JnJ's adjusted EPS expected to accelerate in FY2023?,Not enough information in the provided context.,"No, rate of growth in adjusted EPS is expected to decelerate slightly from 3.6% in FY2022 to 3.5% in FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1181536614894867,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2022Q4_EARNINGS,False
How did JnJ's US sales growth compare to international sales growth in FY2022?,Not enough information in the provided context.,US sales increased 3.0% vs international sales decline of 0.6%.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.0,0.0,0.0784963741898536,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2022Q4_EARNINGS,False
"Which business segment of JnJ will be treated as a discontinued operation from August 30, 2023 onward?",Not enough information in the provided context.,"The Consumer Health business segment will be treated as a discontinued operation from August 30, 2023 onward.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0485575571656227,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,False
"What is the amount of the gain accruing to JnJ as a result of the separation of its Consumer Health business segment, as of August 30, 2023?",Not enough information in the provided context.,JnJ will make a gain of approximately $20 billion from the separation of its Consumer Health business segment.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08173368871212,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,False
"What is the amount of the cash proceeds that JnJ realised from the separation of Kenvue (formerly Consumer Health business segment), as of August 30, 2023?",Not enough information in the provided context.,JnJ realised $13.2 billion in cash proceeds from the separation of Kenvue.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0479010306298732,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,False
Did JnJ's net earnings as a percent of sales increase in Q2 of FY2023 compared to Q2 of FY2022?,Not enough information in the provided context.,"Yes, net earnings as a percent of sales increased from 20% in Q2 of FY2022 to 20.1% in Q2 of FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1005566418170929,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023Q2_EARNINGS,False
Which of JPM's business segments had the lowest net revenue in 2021 Q1?,Not enough information in the provided context.,Corporate. Its net revenue was -$473 million.,5,0.0,0.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,0.5,0.0,0.0,0.119337260723114,0.0,0.0,0.0,True,novel-generated,JPMORGAN_2021Q1_10Q,True
"If JPM went bankrupted by the end by 2021 Q1 and liquidated all of its assets to pay its shareholders, how much could each shareholder get?",Not enough information in the provided context.,They could receive $66.56 per share.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129543736577034,0.0,0.0,0.0,True,novel-generated,JPMORGAN_2021Q1_10Q,True
"Are JPM's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If gross margins are not a relevant metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,"Since JPM is a financial institution, gross margin is not a relevant metric.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2074574530124664,0.0,0.2,0.0,True,domain-relevant,JPMORGAN_2022_10K,True
"In 2022 Q2, which of JPM's business segments had the highest net income?",Not enough information in the provided context.,Corporate & Investment Bank. Its net income was $3725 million.,5,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.25,0.0,0.0,0.0854609012603759,0.0,0.2,0.0,True,novel-generated,JPMORGAN_2022Q2_10Q,True
"Looking at VaR, did the risk that JPM faced in the second fiscal quarter of 2023 decrease compared to the same period in the prior year?",Not enough information in the provided context.,Yes. It decreased.,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.0,0.0,0.1914308667182922,0.0,0.0,0.0,True,novel-generated,JPMORGAN_2023Q2_10Q,True
What is Kraft Heinz's FY2019 inventory turnover ratio? Inventory turnover ratio is defined as: (FY2019 COGS) / (average inventory between FY2018 and FY2019). Round your answer to two decimal places. Please base your judgments on the information provided primarily in the balance sheet and the P&L statement.,Not enough information in the provided context.,6.25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172172278165817,0.0,0.0,0.0,True,metrics-generated,KRAFTHEINZ_2019_10K,False
"We need to calculate a reasonable approximation (or exact number if possible) of a financial metric. Basing your judgment by information plainly provided in the balance sheet and the P&L statement, what is Lockheed Martin's FY2020 asset turnover ratio? Asset turnover ratio is defined as: FY2020 revenue / (average total assets between FY2019 and FY2020). Round your answer to two decimal places.",Not enough information in the provided context.,1.33,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210073869675397,0.0,0.0,0.0,True,metrics-generated,LOCKHEEDMARTIN_2020_10K,False
What is Lockheed Martin's FY2021 net working capital? Define net working capital as total current assets less total current liabilities. Answer in USD millions. Respond to the question by assuming the perspective of an investment analyst who can only use the details shown within the balance sheet.,Not enough information in the provided context.,$5818.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724226236343383,0.0,0.2,0.0,True,metrics-generated,LOCKHEEDMARTIN_2021_10K,False
What is Lockheed Martin's 2 year total revenue CAGR from FY2020 to FY2022 (in units of percents and round to one decimal place)? Provide a response to the question by primarily using the statement of income.,Not enough information in the provided context.,0.4%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838872879743576,0.0,0.0,0.0,True,metrics-generated,LOCKHEEDMARTIN_2022_10K,False
"Basing your judgments off of the balance sheet, what is the year end FY2018 amount of accounts payable for MGM Resorts? Answer in USD millions.","$25.76 million

[MGMRESORTS_2018_10K_c295]",$303.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933262228965759,1.0,0.0,0.0,False,metrics-generated,MGMRESORTS_2018_10K,True
What is the FY2018 - FY2020 3 year average of capex as a % of revenue for MGM Resorts? Answer in units of percents and round to one decimal place. Please utilize information provided primarily within the statement of cash flows and the statement of income.,Not enough information in the provided context.,7.9%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584279090166092,0.0,0.0,0.0,True,metrics-generated,MGMRESORTS_2020_10K,True
Has MGM Resorts paid dividends to common shareholders in FY2022?,Not enough information in the provided context.,Yes. MGM maintained 0.01$ per share annual dividend through out FY 2022.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.0,0.0,0.0637136250734329,0.0,0.0,0.0,True,domain-relevant,MGMRESORTS_2022_10K,True
Which region had the Highest EBITDAR Contribution for MGM during FY2022?,"Based on the provided excerpts, MGM China had the highest EBITDAR contribution for FY2022.

*   **Las Vegas Strip Resorts:** Adjusted Property EBITDAR of $3.1 billion [MGMRESORTS_2022Q4_EARNINGS_c4].
*   **Regional Operations:** Adjusted Property EBITDAR of $1.3 billion [MGMRESORTS_2022Q4_EARNINGS_c4].
*   **MGM China:** Adjusted Property EBITDAR loss of $203 million (negative contribution) [MGMRESORTS_2022Q4_EARNINGS_c4].

The consolidated Adjusted EBITDAR was $3.5 billion, which is the sum of the positive contributions from Las Vegas Strip Resorts and Regional Operations minus the loss from MGM China [MGMRESORTS_2022Q4_EARNINGS_c4].",Las Vegas resorts contributed ~90% of company level EBITDAR during FY2022.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0980392156862745,0.0,0.6621191501617432,1.0,0.6,0.7499999999999999,False,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
What was MGM's interest coverage ratio using FY2022 Adjusted EBIT as the numerator and annual Interest Expense as the denominator?,Not enough information in the provided context.,"As adjusted EBIT is negative, coverage ratio is zero",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.0,0.0,0.1359775364398956,0.0,0.0,0.0,True,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
Which region had the worst topline performance for MGM during FY2022?,"MGM China had the worst topline performance for MGM during FY2022, with net revenues of $674 million compared to $1.2 billion in 2021 [MGMRESORTS_2022_10K_c79].",MGM China experienced the worst topline performance amongst the other regions presented. Its revenue declined 44% in FY2022 whereas the other regions presented increased their revenues.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.2962962962962963,0.0,0.8939160108566284,1.0,0.2,0.3333333333333333,False,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
