question,generated_answer,ground_truth_answer,num_retrieved,recall@1,precision@1,recall@3,precision@3,recall@5,precision@5,recall@10,precision@10,mrr,rouge_l,exact_match,semantic_similarity,citation_precision,citation_recall,citation_f1,has_refusal,question_type,doc_name,answerable
Has Boeing reported any materially important ongoing legal battles from FY2022?,"Boeing reported ongoing investigations by the U.S. Department of Justice and the Securities and Exchange Commission regarding the 737 MAX airplane evaluation, as well as a Deferred Prosecution Agreement with the U.S. Department of Justice expensed in the fourth quarter of 2020 [BOEING_2021_10K_c16]. The excerpts do not contain specific information about legal battles occurring specifically within FY2022 (the fiscal year ending December 31, 2022).",Yes. Multiple lawsuits have been filed against Boeing resulting from a 2018 Lion Air crash and a 2019 Ethiopian Airlines crash.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.0666666666666666,0.0,0.6622527837753296,1.0,0.8,0.888888888888889,False,domain-relevant,BOEING_2022_10K,True
"Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful metric for a company like this, then state that and explain why.","Boeing's operating margins were negative in FY2022, indicating a loss rather than an improvement. [BOEING_2022_10K_c43]
Gross margin is not explicitly reported as a single metric for Boeing in the provided excerpts; instead, the company reports ""Operating margins"" and ""BCA revenues,"" which are distinct from gross profit calculations typically used by consumer electronics companies like Apple. [BOEING_2022_10K_c43]","Yes. Boeing has an improving gross margin profile as of FY2022. Gross profit improved from $3,017 million in FY2021 to $3,502 million in FY2022. Gross margin % improved from 4.8% in FY2021 to 5.3% in FY2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.1764705882352941,0.0,0.7869054079055786,1.0,0.6,0.7499999999999999,False,domain-relevant,BOEING_2022_10K,True
Who are the primary customers of Boeing as of FY2022?,Not enough information in the provided context.,Boeing's primary customers as of FY2022 are a limited number of commercial airlines and the US government. The US government accounted for 40% of Boeing's total revenues in FY2022.,5,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.4,1.0,0.4,0.2888888888888889,0.0526315789473684,0.0,0.1048536822199821,0.0,0.0,0.0,False,domain-relevant,BOEING_2022_10K,True
Is Boeing's business subject to cyclicality?,"Yes, Boeing's commercial aircraft business is subject to cyclicality. [BOEING_2020_10K_c17]","Yes, Boeing's business is subject to cyclicality due to its exposure to the airline industry which is a cyclical industry.",5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.4571428571428571,0.0,0.940690815448761,1.0,0.2,0.3333333333333333,False,novel-generated,BOEING_2022_10K,True
What production rate changes is Boeing forecasting for FY2023?,"Boeing forecasts increasing 737 production rates to previously planned levels over the next few years, gradually increasing 787 production to 5 per month in 2023, and resuming 777X production in 2023. [BOEING_2019_10K_c70] [BOEING_2022_10K_c51] [BOEING_2022_10K_c13]","Boeing forecasts an increase in the production rates for the 737, 777X and 787 aircrafts in 2023.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.3,0.0,0.9052767753601074,1.0,0.6,0.7499999999999999,False,novel-generated,BOEING_2022_10K,True
How does Boeing's effective tax rate in FY2022 compare to FY2021?,Not enough information in the provided context.,"Effective tax rate in FY2022 was 0.62%, compared to  -14.76% in FY2021.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0586429312825202,0.0,0.0,0.0,False,novel-generated,BOEING_2022_10K,True
What is the FY2017 return on assets (ROA) for Coca Cola? ROA is defined as: FY2017 net income / (average total assets between FY2016 and FY2017). Round your answer to two decimal places. Give a response to the question by relying on the details shown in the balance sheet and the P&L statement.,Not enough information in the provided context.,0.01,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095701478421688,0.0,0.0,0.0,False,metrics-generated,COCACOLA_2017_10K,True
What is Coca Cola's FY2021 COGS % margin? Calculate what was asked by utilizing the line items clearly shown in the income statement.,Not enough information in the provided context.,39.7%,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.0,0.0,0.1347803026437759,0.0,0.0,0.0,False,metrics-generated,COCACOLA_2021_10K,True
What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income attributable to shareholders)? Round answer to two decimal places. Answer the question asked by assuming you only have access to information clearly displayed in the cash flow statement and the income statement.,Not enough information in the provided context.,0.8,5,0.0,0.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.25,0.0,0.0,0.1270108520984649,0.0,0.0,0.0,False,metrics-generated,COCACOLA_2022_10K,True
"Based on the information provided primarily in the balance sheet and the statement of income, what is FY2020 days payable outstanding (DPO) for Corning? DPO is defined as: 365 * (average accounts payable between FY2019 and FY2020) / (FY2020 COGS + change in inventory between FY2019 and FY2020). Round your answer to two decimal places.",Not enough information in the provided context.,63.86,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837640389800071,0.0,0.0,0.0,False,metrics-generated,CORNING_2020_10K,True
"Taking into account the information outlined in the income statement, what is the FY2019 - FY2021 3 year average unadjusted operating income % margin for Corning? Answer in units of percents and round to one decimal place.",Not enough information in the provided context.,10.3%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479310691356659,0.0,0.0,0.0,False,metrics-generated,CORNING_2021_10K,True
How much has the effective tax rate of Corning changed between FY2021 and FY2022?,"The effective tax rate for FY2021 was 20.5% and for FY2022 it was 23%, representing an increase of 2.5 percentage points [CORNING_2021_10K_c137][CORNING_2022_10K_c43].",The effective tax rate of Corning has changed from 20% in FY2021 to 23% in FY 2022.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.2916666666666666,0.0,0.8342704772949219,1.0,0.6,0.7499999999999999,False,domain-relevant,CORNING_2022_10K,True
"Does Corning have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.",Not enough information in the provided context.,Yes. Corning had a positive working capital amount of $831 million by FY 2022 close. This answer considers only operating current assets and current liabilities that were clearly shown in the balance sheet.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1530863046646118,0.0,0.0,0.0,False,domain-relevant,CORNING_2022_10K,True
"Using only the information within the balance sheet, how much total assets did Costco have at the end of FY2021? Answer in USD millions.","$59,268 million [COSTCO_2021_10K_c51]",$59268.00,5,0.0,0.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,0.5,0.0,0.0,0.6021132469177246,1.0,0.0,0.0,False,metrics-generated,COSTCO_2021_10K,True
What is the FY2018 fixed asset turnover ratio for CVS Health? Fixed asset turnover ratio is defined as: FY2018 revenue / (average PP&E between FY2017 and FY2018). Round your answer to two decimal places. Calculate what was asked by utilizing the line items clearly shown in the P&L statement and the balance sheet.,Not enough information in the provided context.,17.98,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587631851434707,0.0,0.0,0.0,False,metrics-generated,CVSHEALTH_2018_10K,True
Is CVS Health a capital-intensive business based on FY2022 data?,Not enough information in the provided context.,"Yes, CVS Health requires an extensive asset base to operate, which is evident from its ROA of only 1.82% in 2022 and 3.39% in 2021, though it should be noted that a significant portion of this asset base is goodwill, and CVS's fixed assets/total assets ratio is on the lower side of 5.6%.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615384615384615,0.0,0.109110839664936,0.0,0.0,0.0,False,domain-relevant,CVSHEALTH_2022_10K,True
"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?","Yes, CVS Health reported numerous ongoing legal battles in 2022 and 2021. In 2022, CVS was involved in over 225 state court cases related to opioid litigation (some potentially removed to federal court for MDL transfer) as of March 4, 2022 [WALMART_2022_10K_c58]. Additionally, a civil complaint pending in the U.S. District Court for the District of Delaware was filed by the DOJ against CVS alleging violations of the Controlled Substances Act related to nationwide distribution and dispensing of opioids; this case had been stayed as of November 19, 2021 [WALMART_2022_10K_c58].","Yes, CVS Health has been involved in multiple ongoing legal battles. Some notable legal dispute areas for CVS are: (1) usual and customary pricing litigation: where it's claimed that CVSâs retail pharmacies overcharged for prescription drugs; (2) PBM litigation and investigations: where it's claimed that that rebate agreements between the drug manufacturers and PBMs caused inflated prices for certain drug products; and (3) controlled substances litigation: legal matters around opioids for which CVS has agreed to pay up to $4.3 billion to claimants in remediation and $625 million to attorneys and fees",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155440414507772,0.0,0.8020049333572388,1.0,1.0,1.0,False,domain-relevant,CVSHEALTH_2022_10K,True
Has CVS Health paid dividends to common shareholders in Q2 of FY2022?,"Yes, CVS Health paid a quarterly cash dividend of $0.50 per share in 2021 and $0.55 per share in 2022 [CVSHEALTH_2022_10K_c304].","Yes, CVS paid a $ 0.55 dividend per share every quarter in FY2022",5,0.0,0.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,0.5,0.4615384615384615,0.0,0.8119659423828125,1.0,0.4,0.5714285714285715,False,domain-relevant,CVSHEALTH_2022_10K,True
What is the FY2019 cash conversion cycle (CCC) for General Mills? CCC is defined as: DIO + DSO - DPO. DIO is defined as: 365 * (average inventory between FY2018 and FY2019) / (FY2019 COGS). DSO is defined as: 365 * (average accounts receivable between FY2018 and FY2019) / (FY2019 Revenue). DPO is defined as: 365 * (average accounts payable between FY2018 and FY2019) / (FY2019 COGS + change in inventory between FY2018 and FY2019). Round your answer to two decimal places. Address the question by using the line items and information shown within the income statement and the balance sheet.,Not enough information in the provided context.,-3.7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0214317925274372,0.0,0.0,0.0,False,metrics-generated,GENERALMILLS_2019_10K,True
"By drawing conclusions from the information stated only in the statement of financial position, what is General Mills's FY2020 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",Not enough information in the provided context.,0.68,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894784852862358,0.0,0.2,0.0,False,metrics-generated,GENERALMILLS_2020_10K,True
"According to the information provided in the statement of cash flows, what is the FY2020 free cash flow (FCF) for General Mills? FCF here is defined as: (cash from operations - capex). Answer in USD millions.",Not enough information in the provided context.,$3215.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098157465457916,0.0,0.2,0.0,False,metrics-generated,GENERALMILLS_2020_10K,True
We want to calculate a financial metric. Please help us compute it by basing your answers off of the cash flow statement and the income statement. Here's the question: what is the FY2022 retention ratio (using total cash dividends paid and net income attributable to shareholders) for General Mills? Round answer to two decimal places.,Not enough information in the provided context.,0.54,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639535427093505,0.0,0.0,0.0,False,metrics-generated,GENERALMILLS_2022_10K,True
Which of JPM's business segments had the lowest net revenue in 2021 Q1?,Not enough information in the provided context.,Corporate. Its net revenue was -$473 million.,5,0.0,0.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,0.5,0.0,0.0,0.119337260723114,0.0,0.0,0.0,False,novel-generated,JPMORGAN_2021Q1_10Q,True
"If JPM went bankrupted by the end by 2021 Q1 and liquidated all of its assets to pay its shareholders, how much could each shareholder get?",Not enough information in the provided context.,They could receive $66.56 per share.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129543736577034,0.0,0.0,0.0,False,novel-generated,JPMORGAN_2021Q1_10Q,True
"Are JPM's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If gross margins are not a relevant metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,"Since JPM is a financial institution, gross margin is not a relevant metric.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2074574530124664,0.0,0.2,0.0,False,domain-relevant,JPMORGAN_2022_10K,True
"In 2022 Q2, which of JPM's business segments had the highest net income?",Not enough information in the provided context.,Corporate & Investment Bank. Its net income was $3725 million.,5,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.25,0.0,0.0,0.0854609012603759,0.0,0.2,0.0,False,novel-generated,JPMORGAN_2022Q2_10Q,True
"Looking at VaR, did the risk that JPM faced in the second fiscal quarter of 2023 decrease compared to the same period in the prior year?",Not enough information in the provided context.,Yes. It decreased.,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.0,0.0,0.1914308667182922,0.0,0.0,0.0,False,novel-generated,JPMORGAN_2023Q2_10Q,True
"Basing your judgments off of the balance sheet, what is the year end FY2018 amount of accounts payable for MGM Resorts? Answer in USD millions.","$25.76 million

[MGMRESORTS_2018_10K_c295]",$303.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933262228965759,1.0,0.0,0.0,False,metrics-generated,MGMRESORTS_2018_10K,True
What is the FY2018 - FY2020 3 year average of capex as a % of revenue for MGM Resorts? Answer in units of percents and round to one decimal place. Please utilize information provided primarily within the statement of cash flows and the statement of income.,Not enough information in the provided context.,7.9%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584279090166092,0.0,0.0,0.0,False,metrics-generated,MGMRESORTS_2020_10K,True
Has MGM Resorts paid dividends to common shareholders in FY2022?,Not enough information in the provided context.,Yes. MGM maintained 0.01$ per share annual dividend through out FY 2022.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.0,0.0,0.0637136250734329,0.0,0.0,0.0,False,domain-relevant,MGMRESORTS_2022_10K,True
Which region had the Highest EBITDAR Contribution for MGM during FY2022?,"Based on the provided excerpts, MGM China had the highest EBITDAR contribution for FY2022.

*   **Las Vegas Strip Resorts:** Adjusted Property EBITDAR of $3.1 billion [MGMRESORTS_2022Q4_EARNINGS_c4].
*   **Regional Operations:** Adjusted Property EBITDAR of $1.3 billion [MGMRESORTS_2022Q4_EARNINGS_c4].
*   **MGM China:** Adjusted Property EBITDAR loss of $203 million (negative contribution) [MGMRESORTS_2022Q4_EARNINGS_c4].

The consolidated Adjusted EBITDAR was $3.5 billion, which is the sum of the positive contributions from Las Vegas Strip Resorts and Regional Operations minus the loss from MGM China [MGMRESORTS_2022Q4_EARNINGS_c4].",Las Vegas resorts contributed ~90% of company level EBITDAR during FY2022.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0980392156862745,0.0,0.6621191501617432,1.0,0.6,0.7499999999999999,False,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
What was MGM's interest coverage ratio using FY2022 Adjusted EBIT as the numerator and annual Interest Expense as the denominator?,Not enough information in the provided context.,"As adjusted EBIT is negative, coverage ratio is zero",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.0,0.0,0.1359775364398956,0.0,0.0,0.0,False,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
Which region had the worst topline performance for MGM during FY2022?,"MGM China had the worst topline performance for MGM during FY2022, with net revenues of $674 million compared to $1.2 billion in 2021 [MGMRESORTS_2022_10K_c79].",MGM China experienced the worst topline performance amongst the other regions presented. Its revenue declined 44% in FY2022 whereas the other regions presented increased their revenues.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.2962962962962963,0.0,0.8939160108566284,1.0,0.2,0.3333333333333333,False,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
Which type of debt received the largest investment among the short term investments for MGM in H1 FY2023?,Not enough information in the provided context.,the biggest short term investment is in corporate bonds (almost 82% of the total investment),5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.1818181818181818,0.0,0.0790133252739906,0.0,0.2,0.0,False,novel-generated,MGMRESORTS_2023Q2_10Q,True
We want to calculate a financial metric. Please help us compute it by basing your answers off of the statement of income and the statement of cash flows. Here's the question: what is the FY2015 unadjusted EBITDA % margin for Netflix? Calculate unadjusted EBITDA using unadjusted operating income and D&A (from cash flow statement).,"Based on the provided excerpts, Netflix does not report an ""unadjusted EBITDA"" metric. The available financial statements for FY2015 ([NETFLIX_2016_10K_c61] and [NETFLIX_2015_10K_c62]) list Operating Income ($305,826 thousand) but do not include a Depreciation and Amortization (D&A) line item in the Cash Flow Statement or any other section to calculate EBITDA. The D&A figure provided in the 2016 Cash Flow statement is an addition to reconcile net income for that specific year, not a standalone D&A expense figure available for FY2015 calculation from the text.

Not enough information in the provided context.",5.4%,5,0.5,1.0,0.5,0.6666666666666666,0.5,0.6,0.5,0.6,0.5,0.0,0.0,0.1913560479879379,1.0,0.4,0.5714285714285715,False,metrics-generated,NETFLIX_2015_10K,True
What is Netflix's year end FY2017 total current liabilities (in USD millions)? Base your judgments on the information provided primarily in the balance sheet.,Not enough information in the provided context.,$5466.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.1549612581729889,0.0,0.0,0.0,False,metrics-generated,NETFLIX_2017_10K,True
"We need to calculate a reasonable approximation (or exact number if possible) of a financial metric. Basing your judgment by information plainly provided in the statement of income, what is Nike's three year average of cost of goods sold as a % of revenue from FY2016 to FY2018? Answer in units of percents and round to one decimal place.","To calculate the cost of goods sold (COGS) as a percentage of revenue for each fiscal year from 2016 to 2018, we use the data provided in the excerpts:

**Fiscal 2018:**
*   Revenues: $36,397 million [NIKE_2018_10K_c52]
*   Cost of sales: $20,441 million [NIKE_2018_10K_c52]
*   Calculation: ($20,441 / $36,397) * 100 = 56.16%

**Fiscal 2017:**
*   Revenues: $34,350 million [NIKE_2018_10K_c52]
*   Cost of sales: $19,038 million [NIKE_2018_10K_c52]
*   Calculation: ($19,038 / $34,350) * 100 = 55.42%

**Fiscal",55.1%,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0227272727272727,0.0,0.2312492132186889,1.0,0.0,0.0,False,metrics-generated,NIKE_2018_10K,True
"According to the details clearly outlined within the balance sheet, how much total current assets did Nike have at the end of FY2019? Answer in USD millions.","$16,525 million [NIKE_2019_10K_c97]",$16525.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.4079788327217102,1.0,0.0,0.0,False,metrics-generated,NIKE_2019_10K,True
"When primarily referencing the income statement and the statement of financial position, what is the FY2021 inventory turnover ratio for Nike? Inventory turnover ratio is defined as: (FY2021 COGS) / (average inventory between FY2020 and FY2021). Round your answer to two decimal places.",Not enough information in the provided context.,3.46,5,0.0,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,0.6,0.25,0.0,0.0,0.087610937654972,0.0,0.0,0.0,False,metrics-generated,NIKE_2021_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Nike in FY2023?","Financing activities brought in the least cash flow (an outflow of $7,447 million) for Nike in FY2023. [NIKE_2023_10K_c88]","Among the three, cash flow from operations was the highest for Nike in FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.7917360067367554,1.0,0.8,0.888888888888889,False,domain-relevant,NIKE_2023_10K,True
"Does Paypal have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.",Not enough information in the provided context.,Yes. Paypal has a positive working capital of $ 1.6Bn as of FY2022 end.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531365014612674,0.0,0.0,0.0,False,domain-relevant,PAYPAL_2022_10K,True
Did Pfizer grow its PPNE between FY20 and FY21?,Not enough information in the provided context.,"Yes, change in PPNE was positive year over year",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1232110187411308,0.0,0.0,0.0,False,novel-generated,PFIZER_2021_10K,True
Were there any potential events that are not in Pfizer's standard business operations that substantially increased net income in 2019?,"Yes, the resolution of certain tax positions pertaining to prior years primarily with various foreign tax authorities was a factor that substantially increased net income in 2019. [PFIZER_2019_10K_c227]","Yes, the gain on completion of Consumer Healthcare JV Transaction",5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.25,0.1463414634146341,0.0,0.2510706186294555,1.0,0.6,0.7499999999999999,False,novel-generated,PFIZER_2021_10K,True
What are three main companies acquired by Pfizer mentioned in this 10K report?,"Based on the provided excerpts, Pfizer acquired **ReViral**, **Arena**, and **Array**.

*   ReViral: Acquired on June 9, 2022 [PFIZER_2022_10K_c166].
*   Arena: Acquired on March 11, 2022 [PFIZER_2022_10K_c166].
*   Array: Acquired in 2019 (cash used of $10.9 billion) [PFIZER_2019_10K_c252].","Trillium, Array, and Therachon",5,0.5,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.5,0.0408163265306122,0.0,0.1163592636585235,1.0,0.6,0.7499999999999999,False,novel-generated,PFIZER_2021_10K,True
How much does Pfizer expect to pay to spin off Upjohn in the future in USD million?,Pfizer expects to incur costs of approximately $700 million in connection with separating Upjohn. [PFIZER_2020_10K_c75],77.78,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.0528789609670639,1.0,0.8,0.888888888888889,False,novel-generated,Pfizer_2023Q2_10Q,True
"For Pfizer, which geographic region had the biggest drop in Q22023 year over year revenues (on a percentage basis)?",Not enough information in the provided context.,Developed Rest of the World,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,1.0,0.1666666666666666,0.0,0.1521585434675216,0.0,0.0,0.0,False,novel-generated,Pfizer_2023Q2_10Q,True
"As of Q2'2023, is Pfizer spinning off any large business segments?","No. As of Q2 2023, Pfizer is not spinning off any large business segments; it manages its commercial operations through two operating segments: Biopharma and Business Innovation [PFIZER_2023Q2_10Q_c14].","Yes, it's spinning off Upjohn.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081081081081081,0.0,0.2504879236221313,0.0,0.2,0.0,False,novel-generated,Pfizer_2023Q2_10Q,True
Which debt securities are registered to trade on a national securities exchange under Ulta Beauty's name as of FY2023?,Not enough information in the provided context.,There are none,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.0,0.0,0.133090004324913,0.0,0.0,0.0,False,domain-relevant,ULTABEAUTY_2023_10K,True
What are major acquisitions that Ulta Beauty has done in FY2023 and FY2022?,Not enough information in the provided context.,Ulta Beauty did not make any acquisitions in FY2023 and FY2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2227833867073059,0.0,0.0,0.0,False,domain-relevant,ULTABEAUTY_2023_10K,True
What drove the reduction in SG&A expense as a percent of net sales in FY2023?,"The reduction in SG&A expense as a percent of net sales in FY2023 was primarily due to leverage of marketing expenses and incentive compensation due to higher sales, partially offset by deleverage of store payroll and benefits due to wage investments and deleverage in corporate overhead due to strategic investments [ULTABEAUTY_2023Q4_EARNINGS_c2].","Lower marketing expenses and leverage of incentive compensation due to higher sales. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.2365591397849462,0.0,0.6362701654434204,1.0,0.6,0.7499999999999999,False,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
What drove the increase in Ulta Beauty's merchandise inventories balance at end of FY2023?,Not enough information in the provided context.,"Increase in Merchandise inventories balance was driven by the opening of 47 new stores. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0970609113574028,0.0,0.0,0.0,False,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
What percent of Ulta Beauty's total spend on stock repurchases for FY 2023 occurred in Q4 of FY2023?,Not enough information in the provided context.,"36%. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.0588235294117647,0.0,0.1363391578197479,0.0,0.0,0.0,False,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
Did Ulta Beauty's wages expense as a percent of net sales increase or decrease in FY2023?,Not enough information in the provided context.,"Wages expense as a percent of net sales increased in FY2023. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0542133972048759,0.0,0.0,0.0,False,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
"Among all of the derivative instruments that Verizon used to manage the exposure to fluctuations of foreign currencies exchange rates or interest rates, which one had the highest notional value in FY 2021?","Cross currency swaps had the highest notional value at $32,502 million in FY 2021 [VERIZON_2021_10K_c167].","Cross currency swaps. Its notional value was $32,502 million.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.5517241379310345,0.0,0.8115493059158325,1.0,0.4,0.5714285714285715,False,novel-generated,VERIZON_2021_10K,True
"As of FY 2021, how much did Verizon expect to pay for its retirees in 2024?",Not enough information in the provided context.,"The estimated pension benefits were $1097 million, and the estimated health care and life insurance benefits were $862 million.",5,0.5,1.0,0.5,0.3333333333333333,1.0,0.4,1.0,0.4,0.625,0.0769230769230769,0.0,0.1091163530945777,0.0,0.0,0.0,False,novel-generated,VERIZON_2021_10K,True
"Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If the quick ratio is not relevant to measure liquidity, please state that and explain why.","Not enough information in the provided context. The excerpts do not contain Verizon's quick ratio for FY 2022, nor do they provide the specific asset and liability figures (such as cash equivalents, marketable securities, accounts receivable, and current liabilities) required to calculate it or determine a liquidity profile based on that metric.",No. The quick ratio was approximately 0.54 for Verizon. It indicated that Verizon does not have a healthy liquidity profile.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162162162162162,0.0,0.6657812595367432,0.0,0.4,0.0,False,domain-relevant,VERIZON_2022_10K,True
Is Verizon a capital intensive business based on FY 2022 data?,"Yes, Verizon is a capital intensive business based on FY 2022 data.

During the year ended December 31, 2022, Verizon's investments included $23.1 billion for capital expenditures [VERIZON_2022_10K_c42].","Yes. Verizon's capital intensity ratio was approximately 2.774729. This means that it took approximately $2.77 of assets to generate $1 of revenue and thus, Verizon can be considered capital intensive.",5,0.0,0.0,0.5,0.3333333333333333,0.5,0.6,0.5,0.6,0.25,0.1818181818181818,0.0,0.8124772310256958,1.0,0.4,0.5714285714285715,False,domain-relevant,VERIZON_2022_10K,True
Has Verizon increased its debt on balance sheet between 2022 and the 2021 fiscal period?,"No, Verizon decreased its total debt from $150.9 billion at December 31, 2021 to $150.6 billion at December 31, 2022 [VERIZON_2022_10K_c76].",No. Verizon's debt decreased by $229 million.,5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.25,0.1764705882352941,0.0,0.8814679980278015,1.0,0.4,0.5714285714285715,False,domain-relevant,VERIZON_2022_10K,True
