question,generated_answer,ground_truth_answer,num_retrieved,recall@1,precision@1,recall@3,precision@3,recall@5,precision@5,recall@10,precision@10,mrr,rouge_l,exact_match,semantic_similarity,citation_precision,citation_recall,citation_f1,has_refusal,question_type,doc_name,answerable
Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,Not enough information in the provided context.,"Yes, there was a decline of ~42% between FY2023 and Q2 of FY 2024.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369591057300567,0.0,0.0,0.0,True,novel-generated,BESTBUY_2024Q2_10Q,True
Was there any change in the number of Best Buy stores between Q2 of FY2024 and FY2023?,"Yes, the number of Best Buy stores changed between Q2 of FY2024 and FY2023. In the Domestic segment, Best Buy stores decreased from 931 at the beginning of the second quarter of fiscal 2023 to 907 at the end of the second quarter of fiscal 2024 (a net closure of 24 stores). In the International segment, Best Buy stores increased from 127 at the beginning of the second quarter of fiscal 2023 to 128 at the end of the second quarter of fiscal 2024. [BESTBUY_2024Q2_10Q_c26] [BESTBUY_2024Q2_10Q_c29]","Yes, there is decline in number stores by 1.32% from 982 stores in Q2 FY 2023 to 969 by the end of Q2 FY2024.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.188034188034188,0.0,0.6785829067230225,1.0,0.4,0.5714285714285715,False,novel-generated,BESTBUY_2024Q2_10Q,True
Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during Q2 of FY2024?,Services performed the best in the domestic market during Q2 of FY2024 with 7.6% comparable sales growth [BESTBUY_2024Q2_10Q_c26].,"The entertainment segment experienced the highest growth of 9% during Q2 FY2024, primarily from gaming division.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.2631578947368421,0.0,0.6537848711013794,1.0,0.0,0.0,False,novel-generated,BESTBUY_2024Q2_10Q,True
"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.","The FY2016 working capital ratio is 3.74.

Total current assets for the year ended December 31, 2016 were $598,879 (in thousands).
Total current liabilities for the year ended December 31, 2016 were $160,792 (in thousands).
Calculation: $598,879 / $160,792 = 3.724... which rounds to 3.72.

Wait, let me re-calculate based on the provided text for FY2016 data. The text in [BLOCK_2015_10K_c117] provides balance sheet data for December 31, 2015 and 2014. It does not explicitly provide a table with total current assets and liabilities for the year ended December 31, 2016 in a summarized format like the other excerpts do for later years. However, I can derive the components from the line items if available or check if the text implies the values.

Looking at [BLOCK_2015_10K_c1",1.73,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198601484298706,1.0,0.4,0.5714285714285715,False,metrics-generated,BLOCK_2016_10K,True
What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,Not enough information in the provided context.,101.5%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669569015502929,0.0,0.0,0.0,True,metrics-generated,BLOCK_2020_10K,True
"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",Not enough information in the provided context.,$382.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818985253572464,0.0,0.0,0.0,True,metrics-generated,BLOCK_2020_10K,True
"We need to calculate a financial metric by using information only provided within the balance sheet. Please answer the following question: what is Boeing's year end FY2018 net property, plant, and equipment (in USD millions)?","Boeing's year-end FY2018 net property, plant, and equipment was $12,645 million.
[BOEING_2018_10K_c71]",$12645.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.3677207827568054,1.0,0.4,0.5714285714285715,False,metrics-generated,BOEING_2018_10K,True
Are there any product categories / service categories that represent more than 20% of Boeing's revenue for FY2022?,"Yes. In FY2022, the following product/service categories represented more than 20% of Boeing's total revenue:

*   **Commercial Airplanes:** $25,867 million (38.8%) [BOEING_2022_10K_c34]
*   **Defense, Space & Security:** $23,162 million (34.8%) [BOEING_2022_10K_c34]
*   **Global Services:** $17,611 million (26.4%) [BOEING_2022_10K_c34]

Total revenue for FY2022 was $66,608 million [BOEING_2022_10K_c34].","Yes. Boeing has product and service categories that represent more than 20% of Boeing's revenue for FY2022. These categories are Commercial Airplanes which comprises 39% of total revenue, Defence which comprises 35% of total revenue and Services which comprises 26% of total revenue.",5,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,0.5,0.3364485981308411,0.0,0.9072633981704712,1.0,0.0,0.0,False,domain-relevant,BOEING_2022_10K,True
Has Boeing reported any materially important ongoing legal battles from FY2022?,Not enough information in the provided context.,Yes. Multiple lawsuits have been filed against Boeing resulting from a 2018 Lion Air crash and a 2019 Ethiopian Airlines crash.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1181433796882629,0.0,0.0,0.0,True,domain-relevant,BOEING_2022_10K,True
"Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful metric for a company like this, then state that and explain why.","Boeing does not report a ""gross margin"" metric in the provided excerpts, and therefore cannot be evaluated for an improving gross margin profile based on this text.

The available financial data includes ""Core operating margins,"" which were (7.0)% for 2022 compared to (6.5%) for 2021, indicating a worsening rather than improving trend in that specific metric [BOEING_2022_10K_c34]. Additionally, the Consolidated Statements of Operations show ""Total revenues"" and ""Total costs and expenses,"" but does not explicitly calculate or label a gross margin figure [BOEING_2022_10K_c78].","Yes. Boeing has an improving gross margin profile as of FY2022. Gross profit improved from $3,017 million in FY2021 to $3,502 million in FY2022. Gross margin % improved from 4.8% in FY2021 to 5.3% in FY2022.",5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1538461538461538,0.0,0.7473276853561401,1.0,0.2,0.3333333333333333,False,domain-relevant,BOEING_2022_10K,True
Who are the primary customers of Boeing as of FY2022?,Not enough information in the provided context.,Boeing's primary customers as of FY2022 are a limited number of commercial airlines and the US government. The US government accounted for 40% of Boeing's total revenues in FY2022.,5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,0.0526315789473684,0.0,0.1048536822199821,0.0,0.0,0.0,True,domain-relevant,BOEING_2022_10K,True
Is Boeing's business subject to cyclicality?,"Yes, Boeing's business is subject to cyclicality. [BOEING_2017_10K_c10]","Yes, Boeing's business is subject to cyclicality due to its exposure to the airline industry which is a cyclical industry.",5,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,1.0,0.4848484848484849,0.0,0.9481103420257568,1.0,0.2,0.3333333333333333,False,novel-generated,BOEING_2022_10K,True
What production rate changes is Boeing forecasting for FY2023?,"Boeing is not forecasting specific production rate changes for FY2023 in the provided excerpts. The text mentions that the Consolidated Appropriations Act, 2023 (enacted December 2022) supports F/A-18 production further into calendar year 2025 [BOEING_2022_10K_c52], but it does not detail production rate forecasts for FY2023.","Boeing forecasts an increase in the production rates for the 737, 777X and 787 aircrafts in 2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208955223880597,0.0,0.6400441527366638,1.0,0.2,0.3333333333333333,False,novel-generated,BOEING_2022_10K,True
How does Boeing's effective tax rate in FY2022 compare to FY2021?,Boeing's effective income tax rate was 14.8% in FY2022 compared to 17.5% in FY2021 [BOEING_2022_10K_c34].,"Effective tax rate in FY2022 was 0.62%, compared to  -14.76% in FY2021.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.5142857142857143,0.0,0.7360175251960754,1.0,0.2,0.3333333333333333,False,novel-generated,BOEING_2022_10K,True
What is the FY2017 return on assets (ROA) for Coca Cola? ROA is defined as: FY2017 net income / (average total assets between FY2016 and FY2017). Round your answer to two decimal places. Give a response to the question by relying on the details shown in the balance sheet and the P&L statement.,"The FY2017 return on assets (ROA) for Coca-Cola is 1.46%.

Calculation:
FY2017 Net Income = $1,283 million [COCACOLA_2017_10K_c151]
Average Total Assets = ($87,896 + $87,270) / 2 = $87,583 million [COCACOLA_2017_10K_c151]
ROA = $1,283 / $87,583 ≈ 0.014649...

Rounded to two decimal places: 1.46%",0.01,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.037037037037037,0.0,0.2123222202062606,1.0,0.6,0.7499999999999999,False,metrics-generated,COCACOLA_2017_10K,True
What is Coca Cola's FY2021 COGS % margin? Calculate what was asked by utilizing the line items clearly shown in the income statement.,"Coca-Cola's FY2021 Cost of Goods Sold (COGS) margin is 58.9%.

**Calculation:**
*   **Net Operating Revenues (FY2021):** $45,998 million [COCACOLA_2015_10K_c102]
*   **Cost of Goods Sold (COGS) (FY2021):** $17,889 million [COCACOLA_2015_10K_c102]
*   **Gross Profit:** $28,109 million [COCACOLA_2015_10K_c102] (Calculated as Revenue - COGS)
*   **COGS Margin Formula:** 1 - (COGS / Revenue) = 1 - ($17,889 / $45,998) ≈ 61.1% - 3.2% = 58.9%

(Note: The excerpt explicitly lists the Gross Profit Margin as 61.1%, which represents (Gross Profit / Revenue). Therefore, COGS Margin is 10",39.7%,5,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.3191691637039184,1.0,0.4,0.5714285714285715,False,metrics-generated,COCACOLA_2021_10K,True
What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income attributable to shareholders)? Round answer to two decimal places. Answer the question asked by assuming you only have access to information clearly displayed in the cash flow statement and the income statement.,"The dividend payout ratio for FY2022 is 80.13%.

*   Total cash dividends paid in 2022: $7,617 million [COCACOLA_2022_10K_c133]
*   Net income attributable to shareholders in 2022: $9,542 million [COCACOLA_2022_10K_c133]
*   Calculation: ($7,617 / $9,542) * 100 = 80.13%",0.8,5,0.5,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.5,0.0,0.0,0.1710520833730697,1.0,0.4,0.5714285714285715,False,metrics-generated,COCACOLA_2022_10K,True
"Based on the information provided primarily in the balance sheet and the statement of income, what is FY2020 days payable outstanding (DPO) for Corning? DPO is defined as: 365 * (average accounts payable between FY2019 and FY2020) / (FY2020 COGS + change in inventory between FY2019 and FY2020). Round your answer to two decimal places.",Not enough information in the provided context.,63.86,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837640389800071,0.0,0.0,0.0,True,metrics-generated,CORNING_2020_10K,True
"Taking into account the information outlined in the income statement, what is the FY2019 - FY2021 3 year average unadjusted operating income % margin for Corning? Answer in units of percents and round to one decimal place.",Not enough information in the provided context.,10.3%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479310691356659,0.0,0.0,0.0,True,metrics-generated,CORNING_2021_10K,True
How much has the effective tax rate of Corning changed between FY2021 and FY2022?,"The effective tax rate decreased from 20.2% in FY2021 to 22.9% in FY2022, an increase of 2.7 percentage points [CORNING_2022_10K_c121].",The effective tax rate of Corning has changed from 20% in FY2021 to 23% in FY 2022.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.5116279069767442,0.0,0.8534632921218872,1.0,0.4,0.5714285714285715,False,domain-relevant,CORNING_2022_10K,True
"Does Corning have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.","Not enough information in the provided context. The excerpts contain working capital data for fiscal years 2018, 2019, and 2021, but no FY2022 data is available to answer the question. Additionally, while the text mentions future pension contributions for 2022, it does not provide a balance sheet or cash flow statement for FY2022 to determine working capital status.",Yes. Corning had a positive working capital amount of $831 million by FY 2022 close. This answer considers only operating current assets and current liabilities that were clearly shown in the balance sheet.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318681318681318,0.0,0.4826848208904266,0.0,0.4,0.0,True,domain-relevant,CORNING_2022_10K,True
"Using only the information within the balance sheet, how much total assets did Costco have at the end of FY2021? Answer in USD millions.","$59,268 million [COSTCO_2021_10K_c51]",$59268.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.0,0.0,0.6021132469177246,1.0,0.0,0.0,False,metrics-generated,COSTCO_2021_10K,True
What is the FY2018 fixed asset turnover ratio for CVS Health? Fixed asset turnover ratio is defined as: FY2018 revenue / (average PP&E between FY2017 and FY2018). Round your answer to two decimal places. Calculate what was asked by utilizing the line items clearly shown in the P&L statement and the balance sheet.,Not enough information in the provided context.,17.98,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587631851434707,0.0,0.0,0.0,True,metrics-generated,CVSHEALTH_2018_10K,True
Is CVS Health a capital-intensive business based on FY2022 data?,"Based on the provided excerpts, CVS Health is not explicitly described as a ""capital-intensive business,"" and specific FY2022 data regarding capital intensity (such as total assets relative to revenue or significant capital expenditure ratios) is not fully presented. The excerpts show that for the year ended December 31, 2022, net cash used in investing activities was $5,534 million, which includes purchases of investments ($9,639 million), purchases of property and equipment ($2,437 million), and acquisitions ($866 million). However, without comparative data on total assets or revenue for FY2022 to calculate a capital intensity ratio, the provided context does not contain sufficient information to definitively answer whether the business is capital-intensive based on that specific year's data.

Not enough information in the provided context.","Yes, CVS Health requires an extensive asset base to operate, which is evident from its ROA of only 1.82% in 2022 and 3.39% in 2021, though it should be noted that a significant portion of this asset base is goodwill, and CVS's fixed assets/total assets ratio is on the lower side of 5.6%.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.0,0.5646572113037109,0.0,0.2,0.0,True,domain-relevant,CVSHEALTH_2022_10K,True
"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?",Not enough information in the provided context.,"Yes, CVS Health has been involved in multiple ongoing legal battles. Some notable legal dispute areas for CVS are: (1) usual and customary pricing litigation: where it's claimed that CVSâs retail pharmacies overcharged for prescription drugs; (2) PBM litigation and investigations: where it's claimed that that rebate agreements between the drug manufacturers and PBMs caused inflated prices for certain drug products; and (3) controlled substances litigation: legal matters around opioids for which CVS has agreed to pay up to $4.3 billion to claimants in remediation and $625 million to attorneys and fees",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388349514563106,0.0,0.0455611757934093,0.0,0.0,0.0,True,domain-relevant,CVSHEALTH_2022_10K,True
Has CVS Health paid dividends to common shareholders in Q2 of FY2022?,"Yes, CVS Health paid a quarterly cash dividend of $0.55 per share in 2022 [CVSHEALTH_2022_10K_c304].","Yes, CVS paid a $ 0.55 dividend per share every quarter in FY2022",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.3333333333333333,0.5625,0.0,0.8081780672073364,1.0,0.2,0.3333333333333333,False,domain-relevant,CVSHEALTH_2022_10K,True
Does Foot Locker's new CEO have previous CEO experience in a similar company to Footlocker?,Not enough information in the provided context.,Yes. She was previous CEO of Ulta Beauty which means she had to manage a large retail company that has brick and mortar + online business. So yes she was a CEO in a similar company to Foot Locker before this.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.1469595581293106,0.0,0.0,0.0,True,novel-generated,FOOTLOCKER_2022_8K_dated_2022-08-19,False
Were there any board member nominees who had substantially more votes against joining than the other nominees?,Not enough information in the provided context.,"Yes, his name is Richard A. Johnson",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970174372196197,0.0,0.0,0.0,True,novel-generated,FOOTLOCKER_2022_8K_dated-2022-05-20,False
What is the FY2019 cash conversion cycle (CCC) for General Mills? CCC is defined as: DIO + DSO - DPO. DIO is defined as: 365 * (average inventory between FY2018 and FY2019) / (FY2019 COGS). DSO is defined as: 365 * (average accounts receivable between FY2018 and FY2019) / (FY2019 Revenue). DPO is defined as: 365 * (average accounts payable between FY2018 and FY2019) / (FY2019 COGS + change in inventory between FY2018 and FY2019). Round your answer to two decimal places. Address the question by using the line items and information shown within the income statement and the balance sheet.,Not enough information in the provided context.,-3.7,5,0.5,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.5,0.0,0.0,-0.0214317925274372,0.0,0.0,0.0,True,metrics-generated,GENERALMILLS_2019_10K,True
"By drawing conclusions from the information stated only in the statement of financial position, what is General Mills's FY2020 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.","Based on the Consolidated Balance Sheets for General Mills as of May 31, 2020 (Fiscal Year 2020), total current assets were $5,121.3 million and total current liabilities were $7,491.5 million [GENERALMILLS_2020_10K_c86].

Working capital ratio = Total Current Assets / Total Current Liabilities
$5,121.3 / $7,491.5 ≈ 0.6836

Rounded to two decimal places, the working capital ratio is 0.68.",0.68,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.0579710144927536,0.0,0.1347244083881378,1.0,0.2,0.3333333333333333,False,metrics-generated,GENERALMILLS_2020_10K,True
"According to the information provided in the statement of cash flows, what is the FY2020 free cash flow (FCF) for General Mills? FCF here is defined as: (cash from operations - capex). Answer in USD millions.","$3,215.4 million",$3215.00,5,0.0,0.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,0.5,0.0,0.0,0.538372278213501,0.0,0.0,0.0,False,metrics-generated,GENERALMILLS_2020_10K,True
We want to calculate a financial metric. Please help us compute it by basing your answers off of the cash flow statement and the income statement. Here's the question: what is the FY2022 retention ratio (using total cash dividends paid and net income attributable to shareholders) for General Mills? Round answer to two decimal places.,"The FY2022 retention ratio for General Mills is 68.15%.

**Calculation:**
*   **Net Income Attributable to Shareholders (FY2022):** $3,166.0 million [GENERALMILLS_2023_annualreport_c69]
    *   *Note: Derived from Total Comprehensive Income ($3,120.8) + Comprehensive Loss attributable to redeemable/noncontrolling interests (-$45.2).*
*   **Cash Dividends Paid (FY2022):** $1,139.7 million [GENERALMILLS_2018_10K_c97]
    *   *Note: The excerpt labeled GENERALMILLS_2018_10K_c97 contains the column for Fiscal Year 2018 (labeled as such in header, but data aligns with 2018 fiscal year ending May 27, 2018). However, looking at the context of ""Fiscal Year 2018"" vs ""Fiscal Year 2017"", the column headers are confusing. Let's re-examine",0.54,5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0181818181818181,0.0,0.1505970954895019,1.0,0.4,0.5714285714285715,False,metrics-generated,GENERALMILLS_2022_10K,True
Are JnJ's FY2022 financials that of a high growth company?,Not enough information in the provided context.,"No, JnJ's FY2022 financials are not of a high growth company as sales grew by 1.3% in FY2022.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,0.1403873711824417,0.0,0.0,0.0,True,domain-relevant,JOHNSON_JOHNSON_2022_10K,False
"What drove gross margin change as of FY2022 for JnJ? If gross margin is not a useful metric for a company like this, then please state that and explain why.","Not enough information in the provided context. The excerpts contain financial data for Apple Inc., Costco, and Netflix, but do not include any filings or statements regarding Johnson & Johnson (JnJ).","For FY22, JnJ had changes in gross margin due to: One-time COVID-19 vaccine manufacturing exit related costs, Currency impacts in the Pharmaceutical segment, Commodity inflation in the MedTech and Consumer Health segments, partially offset by Supply chain benefits in the Consumer Health segment.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066666666666666,0.0,0.4423730075359344,0.0,0.0,0.0,True,domain-relevant,JOHNSON_JOHNSON_2022_10K,False
Roughly how many times has JnJ sold its inventory in FY2022? Calculate inventory turnover ratio for FY2022; if conventional inventory management is not meaningful for the company then state that and explain why.,"Not enough information in the provided context.

The provided excerpts contain financial data for Intel, Nike, CVS Health, and Amazon, but no excerpt contains financial filings or inventory turnover data specifically for Johnson & Johnson (JnJ) for FY2022.",JnJ sold its inventory 2.7 times in FY2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.5752401351928711,0.0,0.2,0.0,True,domain-relevant,JOHNSON_JOHNSON_2022_10K,False
Is growth in JnJ's adjusted EPS expected to accelerate in FY2023?,Not enough information in the provided context.,"No, rate of growth in adjusted EPS is expected to decelerate slightly from 3.6% in FY2022 to 3.5% in FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1181536614894867,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2022Q4_EARNINGS,False
How did JnJ's US sales growth compare to international sales growth in FY2022?,Not enough information in the provided context.,US sales increased 3.0% vs international sales decline of 0.6%.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784963741898536,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2022Q4_EARNINGS,False
"Which business segment of JnJ will be treated as a discontinued operation from August 30, 2023 onward?",Not enough information in the provided context.,"The Consumer Health business segment will be treated as a discontinued operation from August 30, 2023 onward.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0485575571656227,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,False
"What is the amount of the gain accruing to JnJ as a result of the separation of its Consumer Health business segment, as of August 30, 2023?",Not enough information in the provided context.,JnJ will make a gain of approximately $20 billion from the separation of its Consumer Health business segment.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08173368871212,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,False
"What is the amount of the cash proceeds that JnJ realised from the separation of Kenvue (formerly Consumer Health business segment), as of August 30, 2023?",Not enough information in the provided context.,JnJ realised $13.2 billion in cash proceeds from the separation of Kenvue.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0479010306298732,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,False
Did JnJ's net earnings as a percent of sales increase in Q2 of FY2023 compared to Q2 of FY2022?,Not enough information in the provided context.,"Yes, net earnings as a percent of sales increased from 20% in Q2 of FY2022 to 20.1% in Q2 of FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1005566418170929,0.0,0.0,0.0,True,novel-generated,JOHNSON_JOHNSON_2023Q2_EARNINGS,False
Which of JPM's business segments had the lowest net revenue in 2021 Q1?,Corporate & Investment Bank had the lowest net revenue in 2021 Q1 at $4.7 billion. [JPMORGAN_2022Q1_10Q_c29],Corporate. Its net revenue was -$473 million.,5,0.0,0.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,0.5,0.2307692307692307,0.0,0.5631963014602661,1.0,0.4,0.5714285714285715,False,novel-generated,JPMORGAN_2021Q1_10Q,True
"If JPM went bankrupted by the end by 2021 Q1 and liquidated all of its assets to pay its shareholders, how much could each shareholder get?",Not enough information in the provided context.,They could receive $66.56 per share.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129543736577034,0.0,0.0,0.0,True,novel-generated,JPMORGAN_2021Q1_10Q,True
"Are JPM's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If gross margins are not a relevant metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,"Since JPM is a financial institution, gross margin is not a relevant metric.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2074574530124664,0.0,0.0,0.0,True,domain-relevant,JPMORGAN_2022_10K,True
"In 2022 Q2, which of JPM's business segments had the highest net income?","In 2022 Q2, the Consumer & Community Banking segment had the highest net income at $4.3 billion. [JPMORGAN_2022Q2_10Q_c313]",Corporate & Investment Bank. Its net income was $3725 million.,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.6122686862945557,1.0,0.4,0.5714285714285715,False,novel-generated,JPMORGAN_2022Q2_10Q,True
"Looking at VaR, did the risk that JPM faced in the second fiscal quarter of 2023 decrease compared to the same period in the prior year?",Not enough information in the provided context.,Yes. It decreased.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.0,0.0,0.1914308667182922,0.0,0.0,0.0,True,novel-generated,JPMORGAN_2023Q2_10Q,True
What is Kraft Heinz's FY2019 inventory turnover ratio? Inventory turnover ratio is defined as: (FY2019 COGS) / (average inventory between FY2018 and FY2019). Round your answer to two decimal places. Please base your judgments on the information provided primarily in the balance sheet and the P&L statement.,Not enough information in the provided context.,6.25,5,0.5,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.5,0.0,0.0,0.1172172278165817,0.0,0.0,0.0,True,metrics-generated,KRAFTHEINZ_2019_10K,False
"We need to calculate a reasonable approximation (or exact number if possible) of a financial metric. Basing your judgment by information plainly provided in the balance sheet and the P&L statement, what is Lockheed Martin's FY2020 asset turnover ratio? Asset turnover ratio is defined as: FY2020 revenue / (average total assets between FY2019 and FY2020). Round your answer to two decimal places.",Not enough information in the provided context.,1.33,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210073869675397,0.0,0.0,0.0,True,metrics-generated,LOCKHEEDMARTIN_2020_10K,False
What is Lockheed Martin's FY2021 net working capital? Define net working capital as total current assets less total current liabilities. Answer in USD millions. Respond to the question by assuming the perspective of an investment analyst who can only use the details shown within the balance sheet.,Not enough information in the provided context.,$5818.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724226236343383,0.0,0.2,0.0,True,metrics-generated,LOCKHEEDMARTIN_2021_10K,False
What is Lockheed Martin's 2 year total revenue CAGR from FY2020 to FY2022 (in units of percents and round to one decimal place)? Provide a response to the question by primarily using the statement of income.,Not enough information in the provided context.,0.4%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838872879743576,0.0,0.0,0.0,True,metrics-generated,LOCKHEEDMARTIN_2022_10K,False
"Basing your judgments off of the balance sheet, what is the year end FY2018 amount of accounts payable for MGM Resorts? Answer in USD millions.","$29.16 million

[MGMRESORTS_2018_10K_c107]",$303.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.0,0.0,0.4222184419631958,1.0,0.0,0.0,False,metrics-generated,MGMRESORTS_2018_10K,True
What is the FY2018 - FY2020 3 year average of capex as a % of revenue for MGM Resorts? Answer in units of percents and round to one decimal place. Please utilize information provided primarily within the statement of cash flows and the statement of income.,Not enough information in the provided context.,7.9%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584279090166092,0.0,0.0,0.0,True,metrics-generated,MGMRESORTS_2020_10K,True
Has MGM Resorts paid dividends to common shareholders in FY2022?,"Yes, MGM Resorts paid dividends to common shareholders in FY2022.
[MGMRESORTS_2022_10K_c120]",Yes. MGM maintained 0.01$ per share annual dividend through out FY 2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.7673481702804565,1.0,0.2,0.3333333333333333,False,domain-relevant,MGMRESORTS_2022_10K,True
Which region had the Highest EBITDAR Contribution for MGM during FY2022?,Not enough information in the provided context.,Las Vegas resorts contributed ~90% of company level EBITDAR during FY2022.,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.0,0.0,0.2339846491813659,0.0,0.0,0.0,True,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
